City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Kisesa,TZ,2021-11-03 01:32:39,-3.0833,34.15,66.65,74,100,5.95
297,Haines Junction,CA,2021-11-03 01:32:39,60.7522,-137.5108,28.35,80,13,2.3
298,Piet Retief,ZA,2021-11-03 01:32:39,-27.0071,30.8132,54.7,85,99,2.17
299,Tariba,VE,2021-11-03 01:32:40,7.8188,-72.2243,67.15,98,75,0.63
300,Muzhi,RU,2021-11-03 01:32:40,65.3667,64.6667,13.98,80,100,8.37
301,Leningradskiy,RU,2021-11-03 01:32:40,69.3833,178.4167,-0.76,82,100,7.0
302,Lodhikheda,IN,2021-11-03 01:32:41,21.5833,78.8333,65.12,62,47,4.07
303,Huambo,AO,2021-11-03 01:32:41,-12.7761,15.7392,61.9,83,100,0.98
304,Rawson,AR,2021-11-03 01:32:41,-43.3002,-65.1023,63.93,57,99,12.28
305,San Miguel,SV,2021-11-03 01:32:42,13.4833,-88.1833,83.86,65,0,4.61
306,Mercedes,AR,2021-11-03 01:32:42,-34.6515,-59.4307,67.86,98,100,6.55
307,Yeroham,IL,2021-11-03 01:32:42,30.9872,34.9314,60.42,89,0,2.08
308,Mpigi,UG,2021-11-03 01:32:43,0.225,32.3136,61.41,96,83,2.53
309,Saint-Francois,FR,2021-11-03 01:32:43,46.4154,3.9054,50.47,82,100,6.91
310,Alliance,US,2021-11-03 01:30:17,40.9153,-81.1059,41.29,78,1,6.98
311,Mackay,AU,2021-11-03 01:32:43,-21.15,149.2,82.38,51,40,19.57
312,Vardo,NO,2021-11-03 01:32:44,70.3705,31.1107,42.12,89,100,25.57
313,Hasaki,JP,2021-11-03 01:32:44,35.7333,140.8333,66.49,53,36,13.2
314,San Carlos De Bariloche,AR,2021-11-03 01:32:44,-41.1456,-71.3082,53.35,58,75,11.5
315,Berbera,SO,2021-11-03 01:32:45,10.4396,45.0143,77.95,60,9,7.99
316,Acapulco,MX,2021-11-03 01:32:45,16.8634,-99.8901,79.25,80,97,7.94
317,Meulaboh,ID,2021-11-03 01:32:46,4.1363,96.1285,78.15,86,100,3.36
318,Teguise,ES,2021-11-03 01:33:46,29.0605,-13.564,66.42,83,40,6.91
319,Maku,IR,2021-11-03 01:33:46,39.2911,44.4521,55.78,71,91,3.49
320,Hereford,GB,2021-11-03 01:30:43,52.0568,-2.7148,41.0,93,86,2.68
321,Moussoro,TD,2021-11-03 01:33:47,13.6408,16.4901,85.89,19,9,13.29
322,Norman Wells,CA,2021-11-03 01:33:47,65.282,-126.8329,15.84,92,90,2.3
323,Iqaluit,CA,2021-11-03 01:29:53,63.7506,-68.5145,17.33,85,90,8.99
324,Hibbing,US,2021-11-03 01:33:47,47.4272,-92.9377,32.45,69,90,3.44
325,Hambantota,LK,2021-11-03 01:33:48,6.1241,81.1185,77.34,100,75,0.0
326,Sabang,ID,2021-11-03 01:33:48,5.8933,95.3214,80.96,78,91,6.26
327,Riyadh,SA,2021-11-03 01:32:55,24.6877,46.7219,66.34,25,8,0.72
328,Ulladulla,AU,2021-11-03 01:30:25,-35.35,150.4667,76.77,50,52,19.04
329,Cockburn Town,TC,2021-11-03 01:33:49,21.4612,-71.1419,81.68,73,2,13.18
330,Vasto,IT,2021-11-03 01:33:49,42.1243,14.7059,61.45,65,90,7.54
331,Sistranda,NO,2021-11-03 01:33:49,63.7256,8.834,49.89,81,94,5.95
332,Port Hedland,AU,2021-11-03 01:31:27,-20.3167,118.5667,80.65,57,78,8.05
333,Ilulissat,GL,2021-11-03 01:33:50,69.2167,-51.1,30.22,93,20,3.44
334,Pangnirtung,CA,2021-11-03 01:33:50,66.1451,-65.7125,22.68,79,100,3.76
335,Lorengau,PG,2021-11-03 01:33:50,-2.0226,147.2712,85.39,69,100,5.61
336,Icatu,BR,2021-11-03 01:33:51,-2.7758,-44.0658,81.03,86,71,5.82
337,Yeppoon,AU,2021-11-03 01:33:51,-23.1333,150.7333,80.38,57,91,16.93
338,Mangrol,IN,2021-11-03 01:33:51,21.1167,70.1167,76.3,59,11,9.31
339,Anqing,CN,2021-11-03 01:33:51,30.5092,117.0506,67.77,55,4,0.6
340,Lafiagi,NG,2021-11-03 01:33:52,8.8667,5.4167,76.33,67,6,3.06
341,Pingliang,CN,2021-11-03 01:33:52,35.5392,106.6861,48.54,48,10,3.58
342,Grand Gaube,MU,2021-11-03 01:33:52,-20.0064,57.6608,70.38,84,7,5.01
343,Naica,MX,2021-11-03 01:33:53,27.85,-105.4833,72.75,25,8,5.39
344,Tete,MZ,2021-11-03 01:33:53,-16.1564,33.5867,82.9,47,0,4.9
345,San Jose,US,2021-11-03 01:31:30,37.3394,-121.895,66.88,77,20,9.22
346,Poim,RU,2021-11-03 01:33:54,53.0264,43.1872,39.83,79,100,11.9
347,Yumen,CN,2021-11-03 01:33:54,40.2833,97.2,42.37,27,0,4.25
348,Guanica,PR,2021-11-03 01:33:54,17.9716,-66.908,81.05,88,98,1.99
349,Belmopan,BZ,2021-11-03 01:28:54,17.25,-88.7667,77.38,98,88,2.75
350,Rizomata,GR,2021-11-03 01:33:55,40.3472,22.2036,48.61,86,32,4.85
351,Ponta Delgada,PT,2021-11-03 01:33:55,37.7333,-25.6667,71.51,94,75,2.3
352,Klaksvik,FO,2021-11-03 01:33:55,62.2266,-6.589,40.12,83,100,39.64
353,Nagapattinam,IN,2021-11-03 01:33:56,10.7667,79.8333,79.09,84,100,10.87
354,Belize,BZ,2021-11-03 01:33:56,17.25,-88.75,77.32,98,94,2.42
355,Vorukh,TJ,2021-11-03 01:33:56,39.8494,70.5838,41.99,34,100,6.67
356,Tinguindin,MX,2021-11-03 01:33:57,19.75,-102.4833,59.16,92,98,3.02
357,Clarence Town,AU,2021-11-03 01:33:57,-32.5833,151.7833,80.15,29,91,7.78
358,Port Jervis,US,2021-11-03 01:33:57,41.3751,-74.6927,46.18,89,35,4.07
359,Korla,CN,2021-11-03 01:33:58,41.7597,86.1469,42.13,40,7,4.92
360,Tondano,ID,2021-11-03 01:33:58,1.3038,124.9112,82.49,60,56,2.21
361,Conde,BR,2021-11-03 01:33:58,-7.2597,-34.9075,80.06,78,40,5.75
362,Kalmunai,LK,2021-11-03 01:33:58,7.4167,81.8167,80.26,79,89,10.2
363,Scarborough,GB,2021-11-03 01:33:08,54.2797,-0.4044,43.92,90,100,1.99
364,Acarau,BR,2021-11-03 01:30:05,-2.8856,-40.12,79.48,79,22,12.33
365,Nanning,CN,2021-11-03 01:29:59,22.8167,108.3167,66.65,87,100,2.77
366,San Carlos,VE,2021-11-03 01:34:59,9.6612,-68.5827,73.53,82,98,3.47
367,San Patricio,US,2021-11-03 01:34:59,28.017,-97.5169,77.09,59,0,9.84
368,Behshahr,IR,2021-11-03 01:35:00,36.6923,53.5526,61.75,70,71,2.21
369,Lianzhou,CN,2021-11-03 01:35:00,24.7811,112.3825,64.62,92,99,2.33
370,Avesta,SE,2021-11-03 01:35:01,60.1455,16.1679,43.52,99,100,6.4
371,Montevideo,UY,2021-11-03 01:34:55,-34.8335,-56.1674,65.91,100,90,13.8
372,Malanje,AO,2021-11-03 01:35:01,-9.5402,16.341,63.14,96,100,1.57
373,Moose Factory,CA,2021-11-03 01:35:02,51.2585,-80.6094,32.0,93,90,12.66
374,Hamilton,US,2021-11-03 01:35:02,39.1834,-84.5333,40.39,77,1,0.0
375,Hof,DE,2021-11-03 01:35:03,50.3167,11.9167,43.45,91,75,4.61
376,San Policarpo,PH,2021-11-03 01:35:04,12.1791,125.5072,81.5,85,100,11.14
377,Caravelas,BR,2021-11-03 01:35:04,-17.7125,-39.2481,75.43,87,100,9.15
378,Sarab,IR,2021-11-03 01:35:04,38.6066,44.9883,55.26,80,91,1.52
379,Abalak,RU,2021-11-03 01:35:05,58.1286,68.5944,8.22,98,76,4.29
380,Kodiak,US,2021-11-03 01:33:34,57.79,-152.4072,44.11,49,1,12.66
381,Ushtobe,KZ,2021-11-03 01:35:06,45.2514,77.9838,36.72,72,100,11.45
382,Kargasok,RU,2021-11-03 01:35:06,59.0556,80.8572,5.59,82,100,14.32
383,Atascadero,US,2021-11-03 01:32:13,35.4894,-120.6707,70.05,80,27,1.61
384,Nishihara,JP,2021-11-03 01:35:07,26.1842,127.7558,74.86,57,20,13.8
385,Jos,NG,2021-11-03 01:35:07,9.9167,8.9,65.91,38,44,0.83
386,Moron,AR,2021-11-03 01:35:07,-34.6534,-58.6198,68.02,97,100,1.01
387,Quatre Cocos,MU,2021-11-03 01:35:08,-20.2078,57.7625,70.09,80,22,10.51
388,Redmond,US,2021-11-03 01:35:08,47.674,-122.1215,52.12,90,100,1.01
389,Carupano,VE,2021-11-03 01:35:08,10.6678,-63.2585,77.49,89,83,9.48
390,Santa Isabel Do Rio Negro,BR,2021-11-03 01:35:08,-0.4139,-65.0192,74.19,97,95,2.73
391,Pemangkat,ID,2021-11-03 01:35:09,1.1667,108.9667,82.26,74,95,6.08
392,Richards Bay,ZA,2021-11-03 01:35:09,-28.783,32.0377,65.23,79,87,9.35
393,Flinders,AU,2021-11-03 01:31:06,-34.5833,150.8552,77.18,59,57,8.99
394,Koshurnikovo,RU,2021-11-03 01:35:10,54.1667,93.3,10.87,73,100,8.59
395,Kirensk,RU,2021-11-03 01:35:10,57.7853,108.1119,21.24,61,100,11.72
396,Carutapera,BR,2021-11-03 01:35:10,-1.195,-46.02,77.54,90,92,5.57
397,Alappuzha,IN,2021-11-03 01:35:11,9.49,76.3264,78.69,85,96,3.65
398,Bilma,NE,2021-11-03 01:35:11,18.6853,12.9164,77.88,19,3,8.34
399,Preobrazheniye,RU,2021-11-03 01:35:11,42.9019,133.9064,49.62,66,51,2.39
400,Fortuna,US,2021-11-03 01:35:11,40.5982,-124.1573,58.98,78,2,5.14
401,Requena,ES,2021-11-03 01:30:23,39.4883,-1.1004,55.18,81,73,23.33
402,Kandrian,PG,2021-11-03 01:35:12,-6.2167,149.55,83.89,75,100,10.67
403,Luanda,AO,2021-11-03 01:33:32,-8.8368,13.2343,75.2,88,75,4.61
404,Sorland,NO,2021-11-03 01:35:12,67.667,12.6934,48.11,79,100,9.1
405,Bac Lieu,VN,2021-11-03 01:35:13,9.285,105.7244,84.78,70,35,16.67
406,Lieksa,FI,2021-11-03 01:35:13,63.3167,30.0167,38.75,88,3,9.69
407,Cayenne,GF,2021-11-03 01:35:13,4.9333,-52.3333,82.09,80,20,4.0
408,Omsukchan,RU,2021-11-03 01:35:14,62.5333,155.8,6.67,81,100,7.0
409,Yenagoa,NG,2021-11-03 01:35:14,4.9247,6.2642,72.97,96,18,2.64
410,Road Town,VG,2021-11-03 01:35:14,18.4167,-64.6167,81.0,68,100,17.45
411,Santa Rosa,PH,2021-11-03 01:36:15,14.3122,121.1114,88.09,60,6,12.3
412,Wichian Buri,TH,2021-11-03 01:36:15,15.6578,101.106,79.72,83,100,4.21
413,Nisia Floresta,BR,2021-11-03 01:36:15,-6.0911,-35.2086,81.41,87,43,5.59
414,Kutum,SD,2021-11-03 01:36:16,14.2,24.6667,72.37,29,51,13.27
415,Bonthe,SL,2021-11-03 01:36:16,7.5264,-12.505,77.47,87,47,1.28
416,Okhotsk,RU,2021-11-03 01:36:16,59.3833,143.3,21.61,93,100,8.72
417,Luganville,VU,2021-11-03 01:36:17,-15.5333,167.1667,79.45,75,85,12.17
418,Balakovo,RU,2021-11-03 01:36:17,52.0278,47.8007,37.6,92,13,11.63
419,Rieti,IT,2021-11-03 01:36:17,42.4072,12.8592,57.52,83,100,4.76
420,Ayan,RU,2021-11-03 01:36:17,56.45,138.1667,32.18,66,98,4.25
421,Atar,MR,2021-11-03 01:36:18,20.5169,-13.0499,82.06,20,5,7.74
422,Ucluelet,CA,2021-11-03 01:35:18,48.9329,-125.5528,52.11,91,100,5.01
423,Camopi,GF,2021-11-03 01:36:18,3.1655,-52.3158,72.39,98,44,2.3
424,Makakilo City,US,2021-11-03 01:36:18,21.3469,-158.0858,78.69,81,90,3.44
425,Constantine,DZ,2021-11-03 01:36:19,36.365,6.6147,62.01,72,0,6.91
426,Luwuk,ID,2021-11-03 01:36:19,-0.9516,122.7875,87.62,61,39,3.15
427,Lexington,US,2021-11-03 01:35:11,37.9887,-84.4777,39.94,77,1,3.44
428,Colomi,BO,2021-11-03 01:36:20,-17.35,-65.8667,59.02,81,100,2.15
429,San Quintin,MX,2021-11-03 01:36:20,30.4833,-115.95,62.49,88,7,14.85
430,General Roca,AR,2021-11-03 01:36:20,-39.0333,-67.5833,77.4,31,74,17.43
431,Dubrovnik,HR,2021-11-03 01:36:21,42.6481,18.0922,58.64,77,40,10.36
432,Puerto Escondido,MX,2021-11-03 01:36:21,15.85,-97.0667,83.23,69,40,3.44
433,Rabat,MA,2021-11-03 01:36:21,33.9911,-6.8401,68.07,94,75,5.75
434,Soyo,AO,2021-11-03 01:36:22,-6.1349,12.3689,76.3,84,86,7.49
435,Agadir,MA,2021-11-03 01:36:22,30.4202,-9.5982,66.65,88,47,2.91
436,Gloucester,GB,2021-11-03 01:36:22,51.8657,-2.2431,41.45,89,63,2.28
437,Muros,ES,2021-11-03 01:36:23,42.7762,-9.0603,50.85,95,100,12.15
438,Skala Fourkas,GR,2021-11-03 01:36:23,39.9998,23.3841,57.43,81,80,6.08
439,Lapua,FI,2021-11-03 01:36:23,62.9693,23.0088,45.28,85,100,6.26
440,Ranong,TH,2021-11-03 01:36:23,9.9658,98.6348,80.53,76,71,5.35
441,Khuzhir,RU,2021-11-03 01:36:24,53.1939,107.3397,37.24,68,100,4.65
442,Havoysund,NO,2021-11-03 01:36:24,70.9963,24.6622,41.88,81,100,11.12
443,Muncar,ID,2021-11-03 01:36:25,-8.4333,114.3333,83.79,70,100,3.42
444,Jabinyanah,TN,2021-11-03 01:36:25,35.035,10.9081,73.2,86,0,14.85
445,Pringsewu,ID,2021-11-03 01:36:25,-5.3582,104.9744,83.26,70,100,1.83
446,Fuzhou,CN,2021-11-03 01:36:26,26.0614,119.3061,67.89,84,100,1.34
447,Port-Gentil,GA,2021-11-03 01:36:26,-0.7193,8.7815,78.01,85,68,8.86
448,Ust-Kulom,RU,2021-11-03 01:36:26,61.6864,53.6902,19.47,84,100,5.59
449,Carroll,US,2021-11-03 01:36:27,39.5501,-77.0164,43.12,83,1,3.0
450,Harper,LR,2021-11-03 01:36:27,4.375,-7.7169,77.54,86,25,4.88
451,Luis Correia,BR,2021-11-03 01:36:27,-2.8792,-41.6669,79.99,82,74,12.19
452,Bereda,ES,2021-11-03 01:36:28,43.2686,-7.5406,47.41,98,100,2.33
453,Jiaojiang,CN,2021-11-03 01:36:28,28.6803,121.4428,64.0,88,99,3.24
454,Pacifica,US,2021-11-03 01:36:28,37.6138,-122.4869,66.25,82,20,3.0
455,Tabas,IR,2021-11-03 01:36:29,33.5959,56.9244,64.71,36,0,4.18
456,Sehwan,PK,2021-11-03 01:36:29,26.4279,67.863,62.42,38,0,4.16
457,Santa Maria,BR,2021-11-03 01:32:37,-29.6842,-53.8069,74.5,83,75,5.75
458,Businga,CD,2021-11-03 01:37:29,3.3333,20.8833,69.26,99,57,1.63
459,Cascais,PT,2021-11-03 01:37:30,38.6979,-9.4215,59.43,75,35,1.99
460,Mangai,CD,2021-11-03 01:37:30,-4.05,19.5333,68.43,96,100,1.45
461,Maymyo,MM,2021-11-03 01:37:30,22.0333,96.4667,67.71,83,41,1.68
462,Channel-Port Aux Basques,CA,2021-11-03 01:37:31,47.5702,-59.1367,48.25,75,41,9.73
463,Vila Franca Do Campo,PT,2021-11-03 01:37:31,37.7167,-25.4333,71.2,89,100,2.53
464,Marawi,PH,2021-11-03 01:37:31,7.9986,124.2928,72.64,67,98,1.36
465,Inhambane,MZ,2021-11-03 01:37:32,-23.865,35.3833,73.42,91,85,12.3
466,Laguna,US,2021-11-03 01:37:32,38.421,-121.4238,66.76,76,1,1.01
467,Phibun Mangsahan,TH,2021-11-03 01:37:32,15.2447,105.2291,84.09,74,100,4.68
468,Chicama,PE,2021-11-03 01:37:33,-7.8447,-79.1469,61.34,79,21,5.66
469,Gedo,ET,2021-11-03 01:37:33,9.0167,37.45,46.8,49,41,4.09
470,Nesna,NO,2021-11-03 01:37:33,66.1967,13.0213,44.51,76,100,16.4
471,Mineros,BO,2021-11-03 01:37:34,-17.1167,-63.2333,71.19,84,84,3.8
472,Bermeo,ES,2021-11-03 01:37:34,43.4209,-2.7215,54.64,79,93,19.86
473,Mehamn,NO,2021-11-03 01:37:34,71.0357,27.8492,39.13,88,100,15.3
474,Kologriv,RU,2021-11-03 01:37:34,58.8275,44.3178,36.91,87,100,7.83
475,Labuhan,ID,2021-11-03 01:37:35,-6.8844,112.2051,85.82,66,92,4.12
476,Truro,GB,2021-11-03 01:34:40,50.2653,-5.0544,47.48,87,75,17.27
477,Camden,US,2021-11-03 01:36:06,39.7835,-74.9663,45.75,94,65,5.03
478,Sapa,PH,2021-11-03 01:37:35,5.1544,120.3241,85.24,67,57,1.01
479,Kaduqli,SD,2021-11-03 01:37:36,11.0167,29.7167,80.94,47,83,3.06
480,Raudeberg,NO,2021-11-03 01:37:36,61.9875,5.1352,49.19,74,79,1.99
481,Sabae,JP,2021-11-03 01:37:37,35.9465,136.185,60.58,63,43,8.21
482,Bonavista,CA,2021-11-03 01:37:37,48.6499,-53.1147,42.8,73,100,8.3
483,Sovetskiy,RU,2021-11-03 01:37:37,61.3614,63.5842,12.47,81,100,6.06
484,Coreau,BR,2021-11-03 01:37:37,-3.5333,-40.6567,77.07,74,59,3.58
485,Beloha,MG,2021-11-03 01:37:38,-25.1667,45.05,68.2,86,4,2.42
486,Farrukhnagar,IN,2021-11-03 01:37:38,17.0778,78.2011,73.11,92,98,7.85
487,Maxixe,MZ,2021-11-03 01:37:39,-23.8597,35.3472,73.06,91,88,11.32
488,Bela,IN,2021-11-03 01:37:39,25.9333,81.9833,69.37,48,0,1.72
489,Melfort,CA,2021-11-03 01:37:39,52.8667,-104.6177,30.33,64,92,8.05
490,Shahreza,IR,2021-11-03 01:37:39,32.0339,51.8794,52.45,35,2,2.93
491,Kourou,GF,2021-11-03 01:37:40,5.1552,-52.6478,82.11,81,30,7.4
492,Aden,YE,2021-11-03 01:37:40,12.7794,45.0367,81.12,59,65,8.03
493,Solnechnyy,RU,2021-11-03 01:37:40,50.7214,136.6319,39.36,32,51,5.35
494,Mitsamiouli,KM,2021-11-03 01:37:41,-11.3847,43.2844,77.79,80,5,10.4
495,Ust-Tsilma,RU,2021-11-03 01:37:41,65.441,52.1498,27.54,89,100,9.4
496,Paamiut,GL,2021-11-03 01:37:42,61.994,-49.6678,36.73,89,97,31.21
497,Berberati,CF,2021-11-03 01:37:42,4.2612,15.7922,67.78,98,85,1.34
498,The Valley,AI,2021-11-03 01:37:42,18.217,-63.0578,80.46,72,97,16.73
499,Olinda,BR,2021-11-03 01:37:43,-8.0089,-34.8553,82.13,74,75,8.05
500,Port Hardy,CA,2021-11-03 01:37:43,50.6996,-127.4199,50.0,87,90,32.21
501,Praia,CV,2021-11-03 01:37:43,14.9215,-23.5087,77.54,61,0,8.05
502,Maneadero,MX,2021-11-03 01:37:44,31.7167,-116.5667,65.19,87,20,3.0
503,Puerto Quijarro,BO,2021-11-03 01:37:44,-17.7833,-57.7667,79.79,69,100,4.65
504,Cabedelo,BR,2021-11-03 01:38:44,-6.9811,-34.8339,81.27,82,19,10.11
505,Tortoli,IT,2021-11-03 01:38:45,39.9256,9.6572,62.42,63,0,2.3
506,Broken Hill,AU,2021-11-03 01:38:45,-31.95,141.4333,85.71,37,75,12.66
507,Viedma,AR,2021-11-03 01:38:45,-40.8135,-62.9967,63.48,70,32,17.36
508,Faya,SA,2021-11-03 01:38:46,18.3851,42.4509,51.91,39,7,5.01
509,Puerto Madero,MX,2021-11-03 01:38:46,14.7208,-92.4215,79.0,100,75,2.3
510,Zhezkazgan,KZ,2021-11-03 01:38:46,47.8043,67.7144,17.74,39,2,20.15
511,Kyabe,TD,2021-11-03 01:38:47,9.4515,18.9449,73.65,80,99,3.91
512,Chake Chake,TZ,2021-11-03 01:38:47,-5.2459,39.7666,76.17,87,37,6.33
513,Provost,CA,2021-11-03 01:38:47,52.3501,-110.2683,31.42,39,0,2.91
514,Santiago,CL,2021-11-03 01:34:18,-33.4569,-70.6483,70.86,46,0,11.5
515,Lingao,CN,2021-11-03 01:38:48,19.9103,109.6859,78.75,84,18,9.69
516,Angoche,MZ,2021-11-03 01:38:48,-16.2325,39.9086,76.08,84,0,12.77
517,Takestan,IR,2021-11-03 01:38:48,36.0696,49.6959,51.93,48,59,5.08
518,Flagstaff,US,2021-11-03 01:36:00,35.1981,-111.6513,55.06,47,1,6.91
519,Makokou,GA,2021-11-03 01:38:49,0.5738,12.8642,67.71,99,98,1.83
520,Bondo,CD,2021-11-03 01:38:49,3.8146,23.6866,67.28,99,99,1.72
521,Xichang,CN,2021-11-03 01:38:49,27.8964,102.2634,58.69,74,61,2.35
522,Sola,VU,2021-11-03 01:38:49,-13.8833,167.55,80.87,76,80,19.46
523,Koygorodok,RU,2021-11-03 01:38:50,60.445,50.9968,19.85,91,63,5.95
524,College,US,2021-11-03 01:38:50,64.8569,-147.8028,31.59,90,75,0.0
525,Bimbo,CF,2021-11-03 01:38:50,4.2567,18.4158,73.33,94,20,0.0
526,Plainview,US,2021-11-03 01:38:51,40.7765,-73.4673,49.24,75,90,5.75
527,Sao Desiderio,BR,2021-11-03 01:38:51,-12.3633,-44.9733,71.28,96,100,0.76
528,Taichung,TW,2021-11-03 01:36:32,24.1469,120.6839,82.49,72,75,3.0
529,Wehr,DE,2021-11-03 01:38:51,47.6298,7.9042,47.05,90,100,1.01
530,Sompeta,IN,2021-11-03 01:38:52,18.9333,84.6,76.19,87,100,8.32
531,Verkhnyaya Inta,RU,2021-11-03 01:38:52,65.9811,60.3094,22.44,68,100,23.98
532,Katherine,AU,2021-11-03 01:38:52,-14.4667,132.2667,93.52,46,40,5.75
533,Oxford,GB,2021-11-03 01:34:37,51.7522,-1.256,39.78,93,90,0.0
534,Hobyo,SO,2021-11-03 01:38:53,5.3505,48.5268,79.29,74,33,8.95
535,Natal,BR,2021-11-03 01:37:36,-5.795,-35.2094,81.25,83,40,8.05
536,Comodoro Rivadavia,AR,2021-11-03 01:38:53,-45.8667,-67.5,57.06,62,0,3.44
537,Tamiahua,MX,2021-11-03 01:38:54,21.2667,-97.45,73.85,69,99,5.5
538,Kungurtug,RU,2021-11-03 01:38:54,50.5994,97.5228,34.41,61,67,7.54
539,Palembang,ID,2021-11-03 01:38:54,-2.9167,104.7458,80.69,83,20,8.05
